shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
"6","40.66769","17.94824","11",""
"6","40.664578","17.950292","12",""
"6","40.664578","17.950292","13",""
"6","40.660301","17.957679","14",""
"6","40.660301","17.957679","15",""
"6","40.658004","17.957714","16",""
"6","40.658004","17.957714","17",""
"6","40.656099","17.956819","18",""
"6","40.656099","17.956819","19",""
"6","40.654296","17.954992","20",""
"6","40.654296","17.954992","21",""
"6","40.650674","17.948288","22",""
"6","40.650674","17.948288","23",""
"6","40.649327","17.94585","24",""
"6","40.649327","17.94585","25",""
"6","40.648394","17.941624","26",""
"6","40.648394","17.941624","27",""
"6","40.648029","17.938243","28",""
"6","40.648029","17.938243","29",""
"6","40.646141","17.936093","30",""
"6","40.646141","17.936093","31",""
"6","40.645034","17.933449","32",""
"6","40.645034","17.933449","33",""
"6","40.64469","17.931112","34",""
"6","40.64469","17.931112","35",""
"6","40.644592","17.926943","36",""
"6","40.644592","17.926943","37",""
"6","40.644401","17.925514","38",""
"6","40.644401","17.925514","39",""
"6","40.644506","17.922866","40",""
"6","40.644506","17.922866","41",""
"6","40.645393","17.920522","42",""
"6","40.645393","17.920522","43",""
"6","40.648176","17.916533","44",""
"6","40.648176","17.916533","45",""
"6","40.649782","17.916271","46",""
"6","40.649782","17.916271","47",""
"6","40.6518","17.915584","48",""
"6","40.6518","17.915584","49",""
"6","40.650588","17.914087","50",""
"6","40.650588","17.914087","51",""
"6","40.649875","17.913436","52",""
"6","40.649875","17.913436","53",""
"6","40.648946","17.913683","54",""
"6","40.648946","17.913683","55",""
"6","40.647576","17.916566","56",""
"6","40.647576","17.916566","57",""
"6","40.646583","17.918024","58",""
"6","40.646583","17.918024","59",""
"6","40.645191","17.920734","60",""
"6","40.645191","17.920734","61",""
"6","40.638747","17.927231","62",""
"6","40.638747","17.927231","63",""
"6","40.63824","17.92766","64",""
"6","40.63824","17.92766","65",""
"6","40.637691","17.932004","66",""
"6","40.637691","17.932004","67",""
"6","40.637183","17.938453","68",""
"6","40.637183","17.938453","69",""
"6","40.634146","17.940316","70",""
"6","40.634146","17.940316","71",""
"6","40.63144","17.943295","72",""
"6","40.63144","17.943295","73",""
"6","40.630779","17.937911","74",""
"6","40.630779","17.937911","75",""
"6","40.6314","17.936192","76",""
"6","40.6314","17.936192","77",""
"6","40.630194","17.933867","78",""
"6","40.630194","17.933867","79",""
"6","40.628106","17.931366","80",""
"6","40.628106","17.931366","81",""
"6","40.627513","17.931368","82",""
"6","40.627513","17.931368","83",""
"6","40.625496","17.929891","84",""
"6","40.625496","17.929891","85",""
"6","40.624","17.926967","86",""
"6","40.624","17.926967","87",""
"6","40.620501","17.917399","88",""
"6","40.620501","17.917399","89",""
"6","40.620526","17.914616","90",""
"6","40.620526","17.914616","91",""
"6","40.619661","17.915427","92",""
"6","40.619661","17.915427","93",""
"6","40.619372","17.917542","94",""
"6","40.619372","17.917542","95",""
"6","40.619204","17.919903","96",""
"6","40.619204","17.919903","97",""
"6","40.619275","17.924386","98",""
"6","40.619275","17.924386","99",""
"6","40.61752","17.92541","100",""
"6","40.61752","17.92541","101",""
"6","40.616987","17.927085","102",""
"6","40.616987","17.927085","103",""
"6","40.618094","17.926774","104",""
"6","40.618094","17.926774","105",""
"6","40.619228","17.928087","106",""
"6","40.619228","17.928087","107",""
"6","40.619344","17.933388","108",""
"6","40.619344","17.933388","109",""
"6","40.625576","17.918698","110",""
"6","40.625576","17.918698","111",""
"6","40.625475","17.916341","112",""
"7","40.639266","17.948555","1",""
"7","40.632588","17.946906","2",""
"7","40.632588","17.946906","3",""
"7","40.631895","17.944556","4",""
"7","40.631895","17.944556","5",""
"7","40.633212","17.942358","6",""
"7","40.633212","17.942358","7",""
"7","40.635094","17.941229","8",""
"7","40.635094","17.941229","9",""
"7","40.634146","17.940316","10",""
"7","40.634146","17.940316","11",""
"7","40.63144","17.943295","12",""
"7","40.63144","17.943295","13",""
"7","40.630027","17.938728","14",""
"7","40.630027","17.938728","15",""
"7","40.627718","17.934619","16",""
"7","40.627718","17.934619","17",""
"7","40.625496","17.929891","18",""
"7","40.625496","17.929891","19",""
"7","40.624","17.926967","20",""
"7","40.624","17.926967","21",""
"7","40.620501","17.917399","22",""
"7","40.620501","17.917399","23",""
"7","40.620526","17.914616","24",""
"7","40.620526","17.914616","25",""
"7","40.619661","17.915427","26",""
"7","40.619661","17.915427","27",""
"7","40.619372","17.917542","28",""
"7","40.619372","17.917542","29",""
"7","40.619204","17.919903","30",""
"7","40.619204","17.919903","31",""
"7","40.619275","17.924386","32",""
"7","40.619275","17.924386","33",""
"7","40.61752","17.92541","34",""
"7","40.61752","17.92541","35",""
"7","40.617907","17.932843","36",""
"7","40.617907","17.932843","37",""
"7","40.619344","17.933388","38",""
"7","40.619344","17.933388","39",""
"7","40.625576","17.918698","40",""
"7","40.625576","17.918698","41",""
"7","40.625475","17.916341","42",""
